Hex	Decimal	Name
U+010CA9	68777	OLD HUNGARIAN CAPITAL LETTER ECH
U+010CAA	68778	OLD HUNGARIAN CAPITAL LETTER U
U+010CAB	68779	OLD HUNGARIAN CAPITAL LETTER UU
U+010CAC	68780	OLD HUNGARIAN CAPITAL LETTER NIKOLSBURG UE
U+010CAD	68781	OLD HUNGARIAN CAPITAL LETTER RUDIMENTA UE
U+010CAE	68782	OLD HUNGARIAN CAPITAL LETTER EV
U+010CAF	68783	OLD HUNGARIAN CAPITAL LETTER EZ
U+010CB0	68784	OLD HUNGARIAN CAPITAL LETTER EZS
U+010CB1	68785	OLD HUNGARIAN CAPITAL LETTER ENT-SHAPED SIGN
U+010CB2	68786	OLD HUNGARIAN CAPITAL LETTER US
U+0118A0	71840	WARANG CITI CAPITAL LETTER NGAA
U+0118A1	71841	WARANG CITI CAPITAL LETTER A
U+0118A2	71842	WARANG CITI CAPITAL LETTER WI
U+0118A3	71843	WARANG CITI CAPITAL LETTER YU
U+0118A4	71844	WARANG CITI CAPITAL LETTER YA
U+0118A5	71845	WARANG CITI CAPITAL LETTER YO
U+0118A6	71846	WARANG CITI CAPITAL LETTER II
U+0118A7	71847	WARANG CITI CAPITAL LETTER UU
U+0118A8	71848	WARANG CITI CAPITAL LETTER E
U+0118A9	71849	WARANG CITI CAPITAL LETTER O
U+0118AA	71850	WARANG CITI CAPITAL LETTER ANG
U+0118AB	71851	WARANG CITI CAPITAL LETTER GA
U+0118AC	71852	WARANG CITI CAPITAL LETTER KO
U+0118AD	71853	WARANG CITI CAPITAL LETTER ENY
U+0118AE	71854	WARANG CITI CAPITAL LETTER YUJ
U+0118AF	71855	WARANG CITI CAPITAL LETTER UC
U+0118B0	71856	WARANG CITI CAPITAL LETTER ENN
U+0118B1	71857	WARANG CITI CAPITAL LETTER ODD
U+0118B2	71858	WARANG CITI CAPITAL LETTER TTE
U+0118B3	71859	WARANG CITI CAPITAL LETTER NUNG
U+0118B4	71860	WARANG CITI CAPITAL LETTER DA
U+0118B5	71861	WARANG CITI CAPITAL LETTER AT
U+0118B6	71862	WARANG CITI CAPITAL LETTER AM
U+0118B7	71863	WARANG CITI CAPITAL LETTER BU
U+0118B8	71864	WARANG CITI CAPITAL LETTER PU
U+0118B9	71865	WARANG CITI CAPITAL LETTER HIYO
U+0118BA	71866	WARANG CITI CAPITAL LETTER HOLO
U+0118BB	71867	WARANG CITI CAPITAL LETTER HORR
U+0118BC	71868	WARANG CITI CAPITAL LETTER HAR
U+0118BD	71869	WARANG CITI CAPITAL LETTER SSUU
U+0118BE	71870	WARANG CITI CAPITAL LETTER SII
U+0118BF	71871	WARANG CITI CAPITAL LETTER VIYO
U+016E40	93760	MEDEFAIDRIN CAPITAL LETTER M
U+016E41	93761	MEDEFAIDRIN CAPITAL LETTER S
U+016E42	93762	MEDEFAIDRIN CAPITAL LETTER V
U+016E43	93763	MEDEFAIDRIN CAPITAL LETTER W
U+016E44	93764	MEDEFAIDRIN CAPITAL LETTER ATIU
U+016E45	93765	MEDEFAIDRIN CAPITAL LETTER Z
U+016E46	93766	MEDEFAIDRIN CAPITAL LETTER KP
U+016E47	93767	MEDEFAIDRIN CAPITAL LETTER P
U+016E48	93768	MEDEFAIDRIN CAPITAL LETTER T
U+016E49	93769	MEDEFAIDRIN CAPITAL LETTER G
U+016E4A	93770	MEDEFAIDRIN CAPITAL LETTER F
U+016E4B	93771	MEDEFAIDRIN CAPITAL LETTER I
U+016E4C	93772	MEDEFAIDRIN CAPITAL LETTER K
U+016E4D	93773	MEDEFAIDRIN CAPITAL LETTER A
U+016E4E	93774	MEDEFAIDRIN CAPITAL LETTER J
U+016E4F	93775	MEDEFAIDRIN CAPITAL LETTER E
U+016E50	93776	MEDEFAIDRIN CAPITAL LETTER B
U+016E51	93777	MEDEFAIDRIN CAPITAL LETTER C
U+016E52	93778	MEDEFAIDRIN CAPITAL LETTER U
U+016E53	93779	MEDEFAIDRIN CAPITAL LETTER YU
U+016E54	93780	MEDEFAIDRIN CAPITAL LETTER L
U+016E55	93781	MEDEFAIDRIN CAPITAL LETTER Q
U+016E56	93782	MEDEFAIDRIN CAPITAL LETTER HP
U+016E57	93783	MEDEFAIDRIN CAPITAL LETTER NY
U+016E58	93784	MEDEFAIDRIN CAPITAL LETTER X
U+016E59	93785	MEDEFAIDRIN CAPITAL LETTER D
U+016E5A	93786	MEDEFAIDRIN CAPITAL LETTER OE
U+016E5B	93787	MEDEFAIDRIN CAPITAL LETTER N
U+016E5C	93788	MEDEFAIDRIN CAPITAL LETTER R
U+016E5D	93789	MEDEFAIDRIN CAPITAL LETTER O
U+016E5E	93790	MEDEFAIDRIN CAPITAL LETTER AI
U+016E5F	93791	MEDEFAIDRIN CAPITAL LETTER Y
U+01D400	119808	MATHEMATICAL BOLD CAPITAL A
U+01D401	119809	MATHEMATICAL BOLD CAPITAL B
U+01D402	119810	MATHEMATICAL BOLD CAPITAL C
U+01D403	119811	MATHEMATICAL BOLD CAPITAL D
U+01D404	119812	MATHEMATICAL BOLD CAPITAL E
U+01D405	119813	MATHEMATICAL BOLD CAPITAL F
U+01D406	119814	MATHEMATICAL BOLD CAPITAL G
U+01D407	119815	MATHEMATICAL BOLD CAPITAL H
U+01D408	119816	MATHEMATICAL BOLD CAPITAL I
U+01D409	119817	MATHEMATICAL BOLD CAPITAL J
U+01D40A	119818	MATHEMATICAL BOLD CAPITAL K
U+01D40B	119819	MATHEMATICAL BOLD CAPITAL L
U+01D40C	119820	MATHEMATICAL BOLD CAPITAL M
U+01D40D	119821	MATHEMATICAL BOLD CAPITAL N
U+01D40E	119822	MATHEMATICAL BOLD CAPITAL O
U+01D40F	119823	MATHEMATICAL BOLD CAPITAL P
U+01D410	119824	MATHEMATICAL BOLD CAPITAL Q
U+01D411	119825	MATHEMATICAL BOLD CAPITAL R
U+01D412	119826	MATHEMATICAL BOLD CAPITAL S
U+01D413	119827	MATHEMATICAL BOLD CAPITAL T
U+01D414	119828	MATHEMATICAL BOLD CAPITAL U
U+01D415	119829	MATHEMATICAL BOLD CAPITAL V
U+01D416	119830	MATHEMATICAL BOLD CAPITAL W
U+01D417	119831	MATHEMATICAL BOLD CAPITAL X
U+01D418	119832	MATHEMATICAL BOLD CAPITAL Y
U+01D419	119833	MATHEMATICAL BOLD CAPITAL Z
U+01D434	119860	MATHEMATICAL ITALIC CAPITAL A
U+01D435	119861	MATHEMATICAL ITALIC CAPITAL B
U+01D436	119862	MATHEMATICAL ITALIC CAPITAL C
U+01D437	119863	MATHEMATICAL ITALIC CAPITAL D
U+01D438	119864	MATHEMATICAL ITALIC CAPITAL E
U+01D439	119865	MATHEMATICAL ITALIC CAPITAL F
U+01D43A	119866	MATHEMATICAL ITALIC CAPITAL G
U+01D43B	119867	MATHEMATICAL ITALIC CAPITAL H
U+01D43C	119868	MATHEMATICAL ITALIC CAPITAL I
U+01D43D	119869	MATHEMATICAL ITALIC CAPITAL J
U+01D43E	119870	MATHEMATICAL ITALIC CAPITAL K
U+01D43F	119871	MATHEMATICAL ITALIC CAPITAL L
U+01D440	119872	MATHEMATICAL ITALIC CAPITAL M
U+01D441	119873	MATHEMATICAL ITALIC CAPITAL N
U+01D442	119874	MATHEMATICAL ITALIC CAPITAL O
U+01D443	119875	MATHEMATICAL ITALIC CAPITAL P
U+01D444	119876	MATHEMATICAL ITALIC CAPITAL Q
U+01D445	119877	MATHEMATICAL ITALIC CAPITAL R
U+01D446	119878	MATHEMATICAL ITALIC CAPITAL S
U+01D447	119879	MATHEMATICAL ITALIC CAPITAL T
U+01D448	119880	MATHEMATICAL ITALIC CAPITAL U
U+01D449	119881	MATHEMATICAL ITALIC CAPITAL V
U+01D44A	119882	MATHEMATICAL ITALIC CAPITAL W
U+01D44B	119883	MATHEMATICAL ITALIC CAPITAL X
U+01D44C	119884	MATHEMATICAL ITALIC CAPITAL Y
U+01D44D	119885	MATHEMATICAL ITALIC CAPITAL Z
U+01D468	119912	MATHEMATICAL BOLD ITALIC CAPITAL A
U+01D469	119913	MATHEMATICAL BOLD ITALIC CAPITAL B
U+01D46A	119914	MATHEMATICAL BOLD ITALIC CAPITAL C
U+01D46B	119915	MATHEMATICAL BOLD ITALIC CAPITAL D
U+01D46C	119916	MATHEMATICAL BOLD ITALIC CAPITAL E
U+01D46D	119917	MATHEMATICAL BOLD ITALIC CAPITAL F
U+01D46E	119918	MATHEMATICAL BOLD ITALIC CAPITAL G
U+01D46F	119919	MATHEMATICAL BOLD ITALIC CAPITAL H
U+01D470	119920	MATHEMATICAL BOLD ITALIC CAPITAL I
U+01D471	119921	MATHEMATICAL BOLD ITALIC CAPITAL J
U+01D472	119922	MATHEMATICAL BOLD ITALIC CAPITAL K
U+01D473	119923	MATHEMATICAL BOLD ITALIC CAPITAL L
U+01D474	119924	MATHEMATICAL BOLD ITALIC CAPITAL M
U+01D475	119925	MATHEMATICAL BOLD ITALIC CAPITAL N
U+01D476	119926	MATHEMATICAL BOLD ITALIC CAPITAL O
U+01D477	119927	MATHEMATICAL BOLD ITALIC CAPITAL P
U+01D478	119928	MATHEMATICAL BOLD ITALIC CAPITAL Q
U+01D479	119929	MATHEMATICAL BOLD ITALIC CAPITAL R
U+01D47A	119930	MATHEMATICAL BOLD ITALIC CAPITAL S
U+01D47B	119931	MATHEMATICAL BOLD ITALIC CAPITAL T
U+01D47C	119932	MATHEMATICAL BOLD ITALIC CAPITAL U
U+01D47D	119933	MATHEMATICAL BOLD ITALIC CAPITAL V
U+01D47E	119934	MATHEMATICAL BOLD ITALIC CAPITAL W
U+01D47F	119935	MATHEMATICAL BOLD ITALIC CAPITAL X
U+01D480	119936	MATHEMATICAL BOLD ITALIC CAPITAL Y
U+01D481	119937	MATHEMATICAL BOLD ITALIC CAPITAL Z
U+01D49C	119964	MATHEMATICAL SCRIPT CAPITAL A
U+01D49E	119966	MATHEMATICAL SCRIPT CAPITAL C
U+01D49F	119967	MATHEMATICAL SCRIPT CAPITAL D
U+01D4A2	119970	MATHEMATICAL SCRIPT CAPITAL G
U+01D4A5	119973	MATHEMATICAL SCRIPT CAPITAL J
U+01D4A6	119974	MATHEMATICAL SCRIPT CAPITAL K
U+01D4A9	119977	MATHEMATICAL SCRIPT CAPITAL N
U+01D4AA	119978	MATHEMATICAL SCRIPT CAPITAL O
U+01D4AB	119979	MATHEMATICAL SCRIPT CAPITAL P
U+01D4AC	119980	MATHEMATICAL SCRIPT CAPITAL Q
U+01D4AE	119982	MATHEMATICAL SCRIPT CAPITAL S
U+01D4AF	119983	MATHEMATICAL SCRIPT CAPITAL T
U+01D4B0	119984	MATHEMATICAL SCRIPT CAPITAL U
U+01D4B1	119985	MATHEMATICAL SCRIPT CAPITAL V
U+01D4B2	119986	MATHEMATICAL SCRIPT CAPITAL W
U+01D4B3	119987	MATHEMATICAL SCRIPT CAPITAL X
U+01D4B4	119988	MATHEMATICAL SCRIPT CAPITAL Y
U+01D4B5	119989	MATHEMATICAL SCRIPT CAPITAL Z
U+01D4D0	120016	MATHEMATICAL BOLD SCRIPT CAPITAL A
U+01D4D1	120017	MATHEMATICAL BOLD SCRIPT CAPITAL B
U+01D4D2	120018	MATHEMATICAL BOLD SCRIPT CAPITAL C
U+01D4D3	120019	MATHEMATICAL BOLD SCRIPT CAPITAL D
U+01D4D4	120020	MATHEMATICAL BOLD SCRIPT CAPITAL E
U+01D4D5	120021	MATHEMATICAL BOLD SCRIPT CAPITAL F
U+01D4D6	120022	MATHEMATICAL BOLD SCRIPT CAPITAL G
U+01D4D7	120023	MATHEMATICAL BOLD SCRIPT CAPITAL H
U+01D4D8	120024	MATHEMATICAL BOLD SCRIPT CAPITAL I
U+01D4D9	120025	MATHEMATICAL BOLD SCRIPT CAPITAL J
U+01D4DA	120026	MATHEMATICAL BOLD SCRIPT CAPITAL K
U+01D4DB	120027	MATHEMATICAL BOLD SCRIPT CAPITAL L
U+01D4DC	120028	MATHEMATICAL BOLD SCRIPT CAPITAL M
U+01D4DD	120029	MATHEMATICAL BOLD SCRIPT CAPITAL N
U+01D4DE	120030	MATHEMATICAL BOLD SCRIPT CAPITAL O
U+01D4DF	120031	MATHEMATICAL BOLD SCRIPT CAPITAL P
U+01D4E0	120032	MATHEMATICAL BOLD SCRIPT CAPITAL Q
U+01D4E1	120033	MATHEMATICAL BOLD SCRIPT CAPITAL R
U+01D4E2	120034	MATHEMATICAL BOLD SCRIPT CAPITAL S
U+01D4E3	120035	MATHEMATICAL BOLD SCRIPT CAPITAL T
U+01D4E4	120036	MATHEMATICAL BOLD SCRIPT CAPITAL U
U+01D4E5	120037	MATHEMATICAL BOLD SCRIPT CAPITAL V
U+01D4E6	120038	MATHEMATICAL BOLD SCRIPT CAPITAL W
U+01D4E7	120039	MATHEMATICAL BOLD SCRIPT CAPITAL X
U+01D4E8	120040	MATHEMATICAL BOLD SCRIPT CAPITAL Y
U+01D4E9	120041	MATHEMATICAL BOLD SCRIPT CAPITAL Z
U+01D504	120068	MATHEMATICAL FRAKTUR CAPITAL A
U+01D505	120069	MATHEMATICAL FRAKTUR CAPITAL B
U+01D507	120071	MATHEMATICAL FRAKTUR CAPITAL D
U+01D508	120072	MATHEMATICAL FRAKTUR CAPITAL E
U+01D509	120073	MATHEMATICAL FRAKTUR CAPITAL F
U+01D50A	120074	MATHEMATICAL FRAKTUR CAPITAL G
U+01D50D	120077	MATHEMATICAL FRAKTUR CAPITAL J
U+01D50E	120078	MATHEMATICAL FRAKTUR CAPITAL K
U+01D50F	120079	MATHEMATICAL FRAKTUR CAPITAL L
U+01D510	120080	MATHEMATICAL FRAKTUR CAPITAL M
U+01D511	120081	MATHEMATICAL FRAKTUR CAPITAL N
U+01D512	120082	MATHEMATICAL FRAKTUR CAPITAL O
U+01D513	120083	MATHEMATICAL FRAKTUR CAPITAL P
U+01D514	120084	MATHEMATICAL FRAKTUR CAPITAL Q
U+01D516	120086	MATHEMATICAL FRAKTUR CAPITAL S
U+01D517	120087	MATHEMATICAL FRAKTUR CAPITAL T
U+01D518	120088	MATHEMATICAL FRAKTUR CAPITAL U
U+01D519	120089	MATHEMATICAL FRAKTUR CAPITAL V
U+01D51A	120090	MATHEMATICAL FRAKTUR CAPITAL W
U+01D51B	120091	MATHEMATICAL FRAKTUR CAPITAL X
U+01D51C	120092	MATHEMATICAL FRAKTUR CAPITAL Y
U+01D538	120120	MATHEMATICAL DOUBLE-STRUCK CAPITAL A
U+01D539	120121	MATHEMATICAL DOUBLE-STRUCK CAPITAL B
U+01D53B	120123	MATHEMATICAL DOUBLE-STRUCK CAPITAL D
U+01D53C	120124	MATHEMATICAL DOUBLE-STRUCK CAPITAL E
U+01D53D	120125	MATHEMATICAL DOUBLE-STRUCK CAPITAL F
U+01D53E	120126	MATHEMATICAL DOUBLE-STRUCK CAPITAL G
U+01D540	120128	MATHEMATICAL DOUBLE-STRUCK CAPITAL I
U+01D541	120129	MATHEMATICAL DOUBLE-STRUCK CAPITAL J
U+01D542	120130	MATHEMATICAL DOUBLE-STRUCK CAPITAL K
U+01D543	120131	MATHEMATICAL DOUBLE-STRUCK CAPITAL L
U+01D544	120132	MATHEMATICAL DOUBLE-STRUCK CAPITAL M
U+01D546	120134	MATHEMATICAL DOUBLE-STRUCK CAPITAL O
U+01D54A	120138	MATHEMATICAL DOUBLE-STRUCK CAPITAL S
U+01D54B	120139	MATHEMATICAL DOUBLE-STRUCK CAPITAL T
U+01D54C	120140	MATHEMATICAL DOUBLE-STRUCK CAPITAL U
U+01D54D	120141	MATHEMATICAL DOUBLE-STRUCK CAPITAL V
U+01D54E	120142	MATHEMATICAL DOUBLE-STRUCK CAPITAL W
U+01D54F	120143	MATHEMATICAL DOUBLE-STRUCK CAPITAL X
U+01D550	120144	MATHEMATICAL DOUBLE-STRUCK CAPITAL Y
U+01D56C	120172	MATHEMATICAL BOLD FRAKTUR CAPITAL A
U+01D56D	120173	MATHEMATICAL BOLD FRAKTUR CAPITAL B
U+01D56E	120174	MATHEMATICAL BOLD FRAKTUR CAPITAL C
U+01D56F	120175	MATHEMATICAL BOLD FRAKTUR CAPITAL D
U+01D570	120176	MATHEMATICAL BOLD FRAKTUR CAPITAL E
U+01D571	120177	MATHEMATICAL BOLD FRAKTUR CAPITAL F
U+01D572	120178	MATHEMATICAL BOLD FRAKTUR CAPITAL G
U+01D573	120179	MATHEMATICAL BOLD FRAKTUR CAPITAL H
U+01D574	120180	MATHEMATICAL BOLD FRAKTUR CAPITAL I
U+01D575	120181	MATHEMATICAL BOLD FRAKTUR CAPITAL J
U+01D576	120182	MATHEMATICAL BOLD FRAKTUR CAPITAL K
U+01D577	120183	MATHEMATICAL BOLD FRAKTUR CAPITAL L
U+01D578	120184	MATHEMATICAL BOLD FRAKTUR CAPITAL M
U+01D579	120185	MATHEMATICAL BOLD FRAKTUR CAPITAL N
U+01D57A	120186	MATHEMATICAL BOLD FRAKTUR CAPITAL O
U+01D57B	120187	MATHEMATICAL BOLD FRAKTUR CAPITAL P
U+01D57C	120188	MATHEMATICAL BOLD FRAKTUR CAPITAL Q
U+01D57D	120189	MATHEMATICAL BOLD FRAKTUR CAPITAL R
U+01D57E	120190	MATHEMATICAL BOLD FRAKTUR CAPITAL S
U+01D57F	120191	MATHEMATICAL BOLD FRAKTUR CAPITAL T
U+01D580	120192	MATHEMATICAL BOLD FRAKTUR CAPITAL U
U+01D581	120193	MATHEMATICAL BOLD FRAKTUR CAPITAL V
U+01D582	120194	MATHEMATICAL BOLD FRAKTUR CAPITAL W
U+01D583	120195	MATHEMATICAL BOLD FRAKTUR CAPITAL X
U+01D584	120196	MATHEMATICAL BOLD FRAKTUR CAPITAL Y
U+01D585	120197	MATHEMATICAL BOLD FRAKTUR CAPITAL Z
U+01D5A0	120224	MATHEMATICAL SANS-SERIF CAPITAL A
U+01D5A1	120225	MATHEMATICAL SANS-SERIF CAPITAL B
U+01D5A2	120226	MATHEMATICAL SANS-SERIF CAPITAL C
U+01D5A3	120227	MATHEMATICAL SANS-SERIF CAPITAL D
U+01D5A4	120228	MATHEMATICAL SANS-SERIF CAPITAL E
U+01D5A5	120229	MATHEMATICAL SANS-SERIF CAPITAL F
U+01D5A6	120230	MATHEMATICAL SANS-SERIF CAPITAL G
U+01D5A7	120231	MATHEMATICAL SANS-SERIF CAPITAL H
U+01D5A8	120232	MATHEMATICAL SANS-SERIF CAPITAL I
U+01D5A9	120233	MATHEMATICAL SANS-SERIF CAPITAL J
U+01D5AA	120234	MATHEMATICAL SANS-SERIF CAPITAL K
U+01D5AB	120235	MATHEMATICAL SANS-SERIF CAPITAL L
U+01D5AC	120236	MATHEMATICAL SANS-SERIF CAPITAL M
U+01D5AD	120237	MATHEMATICAL SANS-SERIF CAPITAL N
U+01D5AE	120238	MATHEMATICAL SANS-SERIF CAPITAL O
U+01D5AF	120239	MATHEMATICAL SANS-SERIF CAPITAL P
U+01D5B0	120240	MATHEMATICAL SANS-SERIF CAPITAL Q
U+01D5B1	120241	MATHEMATICAL SANS-SERIF CAPITAL R
U+01D5B2	120242	MATHEMATICAL SANS-SERIF CAPITAL S
U+01D5B3	120243	MATHEMATICAL SANS-SERIF CAPITAL T
U+01D5B4	120244	MATHEMATICAL SANS-SERIF CAPITAL U
U+01D5B5	120245	MATHEMATICAL SANS-SERIF CAPITAL V
U+01D5B6	120246	MATHEMATICAL SANS-SERIF CAPITAL W
U+01D5B7	120247	MATHEMATICAL SANS-SERIF CAPITAL X
U+01D5B8	120248	MATHEMATICAL SANS-SERIF CAPITAL Y
U+01D5B9	120249	MATHEMATICAL SANS-SERIF CAPITAL Z
U+01D5D4	120276	MATHEMATICAL SANS-SERIF BOLD CAPITAL A
U+01D5D5	120277	MATHEMATICAL SANS-SERIF BOLD CAPITAL B
U+01D5D6	120278	MATHEMATICAL SANS-SERIF BOLD CAPITAL C
U+01D5D7	120279	MATHEMATICAL SANS-SERIF BOLD CAPITAL D
U+01D5D8	120280	MATHEMATICAL SANS-SERIF BOLD CAPITAL E
U+01D5D9	120281	MATHEMATICAL SANS-SERIF BOLD CAPITAL F
U+01D5DA	120282	MATHEMATICAL SANS-SERIF BOLD CAPITAL G
U+01D5DB	120283	MATHEMATICAL SANS-SERIF BOLD CAPITAL H
U+01D5DC	120284	MATHEMATICAL SANS-SERIF BOLD CAPITAL I
U+01D5DD	120285	MATHEMATICAL SANS-SERIF BOLD CAPITAL J
U+01D5DE	120286	MATHEMATICAL SANS-SERIF BOLD CAPITAL K
U+01D5DF	120287	MATHEMATICAL SANS-SERIF BOLD CAPITAL L
U+01D5E0	120288	MATHEMATICAL SANS-SERIF BOLD CAPITAL M
U+01D5E1	120289	MATHEMATICAL SANS-SERIF BOLD CAPITAL N
U+01D5E2	120290	MATHEMATICAL SANS-SERIF BOLD CAPITAL O
U+01D5E3	120291	MATHEMATICAL SANS-SERIF BOLD CAPITAL P
U+01D5E4	120292	MATHEMATICAL SANS-SERIF BOLD CAPITAL Q
U+01D5E5	120293	MATHEMATICAL SANS-SERIF BOLD CAPITAL R
U+01D5E6	120294	MATHEMATICAL SANS-SERIF BOLD CAPITAL S
U+01D5E7	120295	MATHEMATICAL SANS-SERIF BOLD CAPITAL T
U+01D5E8	120296	MATHEMATICAL SANS-SERIF BOLD CAPITAL U
U+01D5E9	120297	MATHEMATICAL SANS-SERIF BOLD CAPITAL V
U+01D5EA	120298	MATHEMATICAL SANS-SERIF BOLD CAPITAL W
U+01D5EB	120299	MATHEMATICAL SANS-SERIF BOLD CAPITAL X
U+01D5EC	120300	MATHEMATICAL SANS-SERIF BOLD CAPITAL Y
U+01D5ED	120301	MATHEMATICAL SANS-SERIF BOLD CAPITAL Z
U+01D608	120328	MATHEMATICAL SANS-SERIF ITALIC CAPITAL A
U+01D609	120329	MATHEMATICAL SANS-SERIF ITALIC CAPITAL B
U+01D60A	120330	MATHEMATICAL SANS-SERIF ITALIC CAPITAL C
U+01D60B	120331	MATHEMATICAL SANS-SERIF ITALIC CAPITAL D
U+01D60C	120332	MATHEMATICAL SANS-SERIF ITALIC CAPITAL E
U+01D60D	120333	MATHEMATICAL SANS-SERIF ITALIC CAPITAL F
U+01D60E	120334	MATHEMATICAL SANS-SERIF ITALIC CAPITAL G
U+01D60F	120335	MATHEMATICAL SANS-SERIF ITALIC CAPITAL H
U+01D610	120336	MATHEMATICAL SANS-SERIF ITALIC CAPITAL I
U+01D611	120337	MATHEMATICAL SANS-SERIF ITALIC CAPITAL J
U+01D612	120338	MATHEMATICAL SANS-SERIF ITALIC CAPITAL K
U+01D613	120339	MATHEMATICAL SANS-SERIF ITALIC CAPITAL L
U+01D614	120340	MATHEMATICAL SANS-SERIF ITALIC CAPITAL M
U+01D615	120341	MATHEMATICAL SANS-SERIF ITALIC CAPITAL N
U+01D616	120342	MATHEMATICAL SANS-SERIF ITALIC CAPITAL O
U+01D617	120343	MATHEMATICAL SANS-SERIF ITALIC CAPITAL P
U+01D618	120344	MATHEMATICAL SANS-SERIF ITALIC CAPITAL Q
U+01D619	120345	MATHEMATICAL SANS-SERIF ITALIC CAPITAL R
U+01D61A	120346	MATHEMATICAL SANS-SERIF ITALIC CAPITAL S
U+01D61B	120347	MATHEMATICAL SANS-SERIF ITALIC CAPITAL T
U+01D61C	120348	MATHEMATICAL SANS-SERIF ITALIC CAPITAL U
U+01D61D	120349	MATHEMATICAL SANS-SERIF ITALIC CAPITAL V
U+01D61E	120350	MATHEMATICAL SANS-SERIF ITALIC CAPITAL W
U+01D61F	120351	MATHEMATICAL SANS-SERIF ITALIC CAPITAL X
U+01D620	120352	MATHEMATICAL SANS-SERIF ITALIC CAPITAL Y
U+01D621	120353	MATHEMATICAL SANS-SERIF ITALIC CAPITAL Z
U+01D63C	120380	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL A
U+01D63D	120381	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL B
U+01D63E	120382	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL C
U+01D63F	120383	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL D
U+01D640	120384	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL E
U+01D641	120385	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL F
U+01D642	120386	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL G
U+01D643	120387	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL H
U+01D644	120388	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL I
U+01D645	120389	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL J
U+01D646	120390	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL K
U+01D647	120391	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL L
U+01D648	120392	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL M
U+01D649	120393	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL N
U+01D64A	120394	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL O
U+01D64B	120395	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL P
U+01D64C	120396	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL Q
U+01D64D	120397	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL R
U+01D64E	120398	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL S
U+01D64F	120399	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL T
U+01D650	120400	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL U
U+01D651	120401	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL V
U+01D652	120402	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL W
U+01D653	120403	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL X
U+01D654	120404	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL Y
U+01D655	120405	MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL Z
U+01D670	120432	MATHEMATICAL MONOSPACE CAPITAL A
U+01D671	120433	MATHEMATICAL MONOSPACE CAPITAL B
U+01D672	120434	MATHEMATICAL MONOSPACE CAPITAL C
U+01D673	120435	MATHEMATICAL MONOSPACE CAPITAL D
U+01D674	120436	MATHEMATICAL MONOSPACE CAPITAL E
U+01D675	120437	MATHEMATICAL MONOSPACE CAPITAL F
U+01D676	120438	MATHEMATICAL MONOSPACE CAPITAL G
U+01D677	120439	MATHEMATICAL MONOSPACE CAPITAL H
U+01D678	120440	MATHEMATICAL MONOSPACE CAPITAL I
U+01D679	120441	MATHEMATICAL MONOSPACE CAPITAL J
U+01D67A	120442	MATHEMATICAL MONOSPACE CAPITAL K
U+01D67B	120443	MATHEMATICAL MONOSPACE CAPITAL L
U+01D67C	120444	MATHEMATICAL MONOSPACE CAPITAL M
U+01D67D	120445	MATHEMATICAL MONOSPACE CAPITAL N
U+01D67E	120446	MATHEMATICAL MONOSPACE CAPITAL O
U+01D67F	120447	MATHEMATICAL MONOSPACE CAPITAL P
U+01D680	120448	MATHEMATICAL MONOSPACE CAPITAL Q
U+01D681	120449	MATHEMATICAL MONOSPACE CAPITAL R
U+01D682	120450	MATHEMATICAL MONOSPACE CAPITAL S
U+01D683	120451	MATHEMATICAL MONOSPACE CAPITAL T
U+01D684	120452	MATHEMATICAL MONOSPACE CAPITAL U
U+01D685	120453	MATHEMATICAL MONOSPACE CAPITAL V
U+01D686	120454	MATHEMATICAL MONOSPACE CAPITAL W
U+01D687	120455	MATHEMATICAL MONOSPACE CAPITAL X
U+01D688	120456	MATHEMATICAL MONOSPACE CAPITAL Y
U+01D689	120457	MATHEMATICAL MONOSPACE CAPITAL Z
U+01D6A8	120488	MATHEMATICAL BOLD CAPITAL ALPHA
