Hex	Decimal	Name
U+001F40	8000	GREEK SMALL LETTER OMICRON WITH PSILI
U+001F41	8001	GREEK SMALL LETTER OMICRON WITH DASIA
U+001F42	8002	GREEK SMALL LETTER OMICRON WITH PSILI AND VARIA
U+001F43	8003	GREEK SMALL LETTER OMICRON WITH DASIA AND VARIA
U+001F44	8004	GREEK SMALL LETTER OMICRON WITH PSILI AND OXIA
U+001F45	8005	GREEK SMALL LETTER OMICRON WITH DASIA AND OXIA
U+001F50	8016	GREEK SMALL LETTER UPSILON WITH PSILI
U+001F51	8017	GREEK SMALL LETTER UPSILON WITH DASIA
U+001F52	8018	GREEK SMALL LETTER UPSILON WITH PSILI AND VARIA
U+001F53	8019	GREEK SMALL LETTER UPSILON WITH DASIA AND VARIA
U+001F54	8020	GREEK SMALL LETTER UPSILON WITH PSILI AND OXIA
U+001F55	8021	GREEK SMALL LETTER UPSILON WITH DASIA AND OXIA
U+001F56	8022	GREEK SMALL LETTER UPSILON WITH PSILI AND PERISPOMENI
U+001F57	8023	GREEK SMALL LETTER UPSILON WITH DASIA AND PERISPOMENI
U+001F60	8032	GREEK SMALL LETTER OMEGA WITH PSILI
U+001F61	8033	GREEK SMALL LETTER OMEGA WITH DASIA
U+001F62	8034	GREEK SMALL LETTER OMEGA WITH PSILI AND VARIA
U+001F63	8035	GREEK SMALL LETTER OMEGA WITH DASIA AND VARIA
U+001F64	8036	GREEK SMALL LETTER OMEGA WITH PSILI AND OXIA
U+001F65	8037	GREEK SMALL LETTER OMEGA WITH DASIA AND OXIA
U+001F66	8038	GREEK SMALL LETTER OMEGA WITH PSILI AND PERISPOMENI
U+001F67	8039	GREEK SMALL LETTER OMEGA WITH DASIA AND PERISPOMENI
U+001F70	8048	GREEK SMALL LETTER ALPHA WITH VARIA
U+001F71	8049	GREEK SMALL LETTER ALPHA WITH OXIA
U+001F72	8050	GREEK SMALL LETTER EPSILON WITH VARIA
U+001F73	8051	GREEK SMALL LETTER EPSILON WITH OXIA
U+001F74	8052	GREEK SMALL LETTER ETA WITH VARIA
U+001F75	8053	GREEK SMALL LETTER ETA WITH OXIA
U+001F76	8054	GREEK SMALL LETTER IOTA WITH VARIA
U+001F77	8055	GREEK SMALL LETTER IOTA WITH OXIA
U+001F78	8056	GREEK SMALL LETTER OMICRON WITH VARIA
U+001F79	8057	GREEK SMALL LETTER OMICRON WITH OXIA
U+001F7A	8058	GREEK SMALL LETTER UPSILON WITH VARIA
U+001F7B	8059	GREEK SMALL LETTER UPSILON WITH OXIA
U+001F7C	8060	GREEK SMALL LETTER OMEGA WITH VARIA
U+001F7D	8061	GREEK SMALL LETTER OMEGA WITH OXIA
U+001F80	8064	GREEK SMALL LETTER ALPHA WITH PSILI AND YPOGEGRAMMENI
U+001F81	8065	GREEK SMALL LETTER ALPHA WITH DASIA AND YPOGEGRAMMENI
U+001F82	8066	GREEK SMALL LETTER ALPHA WITH PSILI AND VARIA AND YPOGEGRAMMENI
U+001F83	8067	GREEK SMALL LETTER ALPHA WITH DASIA AND VARIA AND YPOGEGRAMMENI
U+001F84	8068	GREEK SMALL LETTER ALPHA WITH PSILI AND OXIA AND YPOGEGRAMMENI
U+001F85	8069	GREEK SMALL LETTER ALPHA WITH DASIA AND OXIA AND YPOGEGRAMMENI
U+001F86	8070	GREEK SMALL LETTER ALPHA WITH PSILI AND PERISPOMENI AND YPOGEGRAMMENI
U+001F87	8071	GREEK SMALL LETTER ALPHA WITH DASIA AND PERISPOMENI AND YPOGEGRAMMENI
U+001F90	8080	GREEK SMALL LETTER ETA WITH PSILI AND YPOGEGRAMMENI
U+001F91	8081	GREEK SMALL LETTER ETA WITH DASIA AND YPOGEGRAMMENI
U+001F92	8082	GREEK SMALL LETTER ETA WITH PSILI AND VARIA AND YPOGEGRAMMENI
U+001F93	8083	GREEK SMALL LETTER ETA WITH DASIA AND VARIA AND YPOGEGRAMMENI
U+001F94	8084	GREEK SMALL LETTER ETA WITH PSILI AND OXIA AND YPOGEGRAMMENI
U+001F95	8085	GREEK SMALL LETTER ETA WITH DASIA AND OXIA AND YPOGEGRAMMENI
U+001F96	8086	GREEK SMALL LETTER ETA WITH PSILI AND PERISPOMENI AND YPOGEGRAMMENI
U+001F97	8087	GREEK SMALL LETTER ETA WITH DASIA AND PERISPOMENI AND YPOGEGRAMMENI
U+001FA0	8096	GREEK SMALL LETTER OMEGA WITH PSILI AND YPOGEGRAMMENI
U+001FA1	8097	GREEK SMALL LETTER OMEGA WITH DASIA AND YPOGEGRAMMENI
U+001FA2	8098	GREEK SMALL LETTER OMEGA WITH PSILI AND VARIA AND YPOGEGRAMMENI
U+001FA3	8099	GREEK SMALL LETTER OMEGA WITH DASIA AND VARIA AND YPOGEGRAMMENI
U+001FA4	8100	GREEK SMALL LETTER OMEGA WITH PSILI AND OXIA AND YPOGEGRAMMENI
U+001FA5	8101	GREEK SMALL LETTER OMEGA WITH DASIA AND OXIA AND YPOGEGRAMMENI
U+001FA6	8102	GREEK SMALL LETTER OMEGA WITH PSILI AND PERISPOMENI AND YPOGEGRAMMENI
U+001FA7	8103	GREEK SMALL LETTER OMEGA WITH DASIA AND PERISPOMENI AND YPOGEGRAMMENI
U+001FB0	8112	GREEK SMALL LETTER ALPHA WITH VRACHY
U+001FB1	8113	GREEK SMALL LETTER ALPHA WITH MACRON
U+001FB2	8114	GREEK SMALL LETTER ALPHA WITH VARIA AND YPOGEGRAMMENI
U+001FB3	8115	GREEK SMALL LETTER ALPHA WITH YPOGEGRAMMENI
U+001FB4	8116	GREEK SMALL LETTER ALPHA WITH OXIA AND YPOGEGRAMMENI
U+001FB6	8118	GREEK SMALL LETTER ALPHA WITH PERISPOMENI
U+001FB7	8119	GREEK SMALL LETTER ALPHA WITH PERISPOMENI AND YPOGEGRAMMENI
U+001FBE	8126	GREEK PROSGEGRAMMENI
U+001FC2	8130	GREEK SMALL LETTER ETA WITH VARIA AND YPOGEGRAMMENI
U+001FC3	8131	GREEK SMALL LETTER ETA WITH YPOGEGRAMMENI
U+001FC4	8132	GREEK SMALL LETTER ETA WITH OXIA AND YPOGEGRAMMENI
U+001FC6	8134	GREEK SMALL LETTER ETA WITH PERISPOMENI
U+001FC7	8135	GREEK SMALL LETTER ETA WITH PERISPOMENI AND YPOGEGRAMMENI
U+001FD0	8144	GREEK SMALL LETTER IOTA WITH VRACHY
U+001FD1	8145	GREEK SMALL LETTER IOTA WITH MACRON
U+001FD2	8146	GREEK SMALL LETTER IOTA WITH DIALYTIKA AND VARIA
U+001FD3	8147	GREEK SMALL LETTER IOTA WITH DIALYTIKA AND OXIA
U+001FD6	8150	GREEK SMALL LETTER IOTA WITH PERISPOMENI
U+001FD7	8151	GREEK SMALL LETTER IOTA WITH DIALYTIKA AND PERISPOMENI
U+001FE0	8160	GREEK SMALL LETTER UPSILON WITH VRACHY
U+001FE1	8161	GREEK SMALL LETTER UPSILON WITH MACRON
U+001FE2	8162	GREEK SMALL LETTER UPSILON WITH DIALYTIKA AND VARIA
U+001FE3	8163	GREEK SMALL LETTER UPSILON WITH DIALYTIKA AND OXIA
U+001FE4	8164	GREEK SMALL LETTER RHO WITH PSILI
U+001FE5	8165	GREEK SMALL LETTER RHO WITH DASIA
U+001FE6	8166	GREEK SMALL LETTER UPSILON WITH PERISPOMENI
U+001FE7	8167	GREEK SMALL LETTER UPSILON WITH DIALYTIKA AND PERISPOMENI
U+001FF2	8178	GREEK SMALL LETTER OMEGA WITH VARIA AND YPOGEGRAMMENI
U+001FF3	8179	GREEK SMALL LETTER OMEGA WITH YPOGEGRAMMENI
U+001FF4	8180	GREEK SMALL LETTER OMEGA WITH OXIA AND YPOGEGRAMMENI
U+001FF6	8182	GREEK SMALL LETTER OMEGA WITH PERISPOMENI
U+001FF7	8183	GREEK SMALL LETTER OMEGA WITH PERISPOMENI AND YPOGEGRAMMENI
U+00210A	8458	SCRIPT SMALL G
U+00210E	8462	PLANCK CONSTANT
U+00210F	8463	PLANCK CONSTANT OVER TWO PI
U+002113	8467	SCRIPT SMALL L
U+00212F	8495	SCRIPT SMALL E
U+002134	8500	SCRIPT SMALL O
U+002139	8505	INFORMATION SOURCE
U+00213C	8508	DOUBLE-STRUCK SMALL PI
U+00213D	8509	DOUBLE-STRUCK SMALL GAMMA
U+002146	8518	DOUBLE-STRUCK ITALIC SMALL D
U+002147	8519	DOUBLE-STRUCK ITALIC SMALL E
U+002148	8520	DOUBLE-STRUCK ITALIC SMALL I
U+002149	8521	DOUBLE-STRUCK ITALIC SMALL J
U+00214E	8526	TURNED SMALL F
U+002184	8580	LATIN SMALL LETTER REVERSED C
U+002C30	11312	GLAGOLITIC SMALL LETTER AZU
U+002C31	11313	GLAGOLITIC SMALL LETTER BUKY
U+002C32	11314	GLAGOLITIC SMALL LETTER VEDE
U+002C33	11315	GLAGOLITIC SMALL LETTER GLAGOLI
U+002C34	11316	GLAGOLITIC SMALL LETTER DOBRO
U+002C35	11317	GLAGOLITIC SMALL LETTER YESTU
U+002C36	11318	GLAGOLITIC SMALL LETTER ZHIVETE
U+002C37	11319	GLAGOLITIC SMALL LETTER DZELO
U+002C38	11320	GLAGOLITIC SMALL LETTER ZEMLJA
U+002C39	11321	GLAGOLITIC SMALL LETTER IZHE
U+002C3A	11322	GLAGOLITIC SMALL LETTER INITIAL IZHE
U+002C3B	11323	GLAGOLITIC SMALL LETTER I
U+002C3C	11324	GLAGOLITIC SMALL LETTER DJERVI
U+002C3D	11325	GLAGOLITIC SMALL LETTER KAKO
U+002C3E	11326	GLAGOLITIC SMALL LETTER LJUDIJE
U+002C3F	11327	GLAGOLITIC SMALL LETTER MYSLITE
U+002C40	11328	GLAGOLITIC SMALL LETTER NASHI
U+002C41	11329	GLAGOLITIC SMALL LETTER ONU
U+002C42	11330	GLAGOLITIC SMALL LETTER POKOJI
U+002C43	11331	GLAGOLITIC SMALL LETTER RITSI
U+002C44	11332	GLAGOLITIC SMALL LETTER SLOVO
U+002C45	11333	GLAGOLITIC SMALL LETTER TVRIDO
U+002C46	11334	GLAGOLITIC SMALL LETTER UKU
U+002C47	11335	GLAGOLITIC SMALL LETTER FRITU
U+002C48	11336	GLAGOLITIC SMALL LETTER HERU
U+002C49	11337	GLAGOLITIC SMALL LETTER OTU
U+002C4A	11338	GLAGOLITIC SMALL LETTER PE
U+002C4B	11339	GLAGOLITIC SMALL LETTER SHTA
U+002C4C	11340	GLAGOLITIC SMALL LETTER TSI
U+002C4D	11341	GLAGOLITIC SMALL LETTER CHRIVI
U+002C4E	11342	GLAGOLITIC SMALL LETTER SHA
U+002C4F	11343	GLAGOLITIC SMALL LETTER YERU
U+002C50	11344	GLAGOLITIC SMALL LETTER YERI
U+002C51	11345	GLAGOLITIC SMALL LETTER YATI
U+002C52	11346	GLAGOLITIC SMALL LETTER SPIDERY HA
U+002C53	11347	GLAGOLITIC SMALL LETTER YU
U+002C54	11348	GLAGOLITIC SMALL LETTER SMALL YUS
U+002C55	11349	GLAGOLITIC SMALL LETTER SMALL YUS WITH TAIL
U+002C56	11350	GLAGOLITIC SMALL LETTER YO
U+002C57	11351	GLAGOLITIC SMALL LETTER IOTATED SMALL YUS
U+002C58	11352	GLAGOLITIC SMALL LETTER BIG YUS
U+002C59	11353	GLAGOLITIC SMALL LETTER IOTATED BIG YUS
U+002C5A	11354	GLAGOLITIC SMALL LETTER FITA
U+002C5B	11355	GLAGOLITIC SMALL LETTER IZHITSA
U+002C5C	11356	GLAGOLITIC SMALL LETTER SHTAPIC
U+002C5D	11357	GLAGOLITIC SMALL LETTER TROKUTASTI A
U+002C5E	11358	GLAGOLITIC SMALL LETTER LATINATE MYSLITE
U+002C5F	11359	GLAGOLITIC SMALL LETTER CAUDATE CHRIVI
U+002C61	11361	LATIN SMALL LETTER L WITH DOUBLE BAR
U+002C65	11365	LATIN SMALL LETTER A WITH STROKE
U+002C66	11366	LATIN SMALL LETTER T WITH DIAGONAL STROKE
U+002C68	11368	LATIN SMALL LETTER H WITH DESCENDER
U+002C6A	11370	LATIN SMALL LETTER K WITH DESCENDER
U+002C6C	11372	LATIN SMALL LETTER Z WITH DESCENDER
U+002C71	11377	LATIN SMALL LETTER V WITH RIGHT HOOK
U+002C73	11379	LATIN SMALL LETTER W WITH HOOK
U+002C74	11380	LATIN SMALL LETTER V WITH CURL
U+002C76	11382	LATIN SMALL LETTER HALF H
U+002C77	11383	LATIN SMALL LETTER TAILLESS PHI
U+002C78	11384	LATIN SMALL LETTER E WITH NOTCH
U+002C79	11385	LATIN SMALL LETTER TURNED R WITH TAIL
U+002C7A	11386	LATIN SMALL LETTER O WITH LOW RING INSIDE
U+002C7B	11387	LATIN LETTER SMALL CAPITAL TURNED E
U+002C81	11393	COPTIC SMALL LETTER ALFA
U+002C83	11395	COPTIC SMALL LETTER VIDA
U+002C85	11397	COPTIC SMALL LETTER GAMMA
U+002C87	11399	COPTIC SMALL LETTER DALDA
U+002C89	11401	COPTIC SMALL LETTER EIE
U+002C8B	11403	COPTIC SMALL LETTER SOU
U+002C8D	11405	COPTIC SMALL LETTER ZATA
U+002C8F	11407	COPTIC SMALL LETTER HATE
U+002C91	11409	COPTIC SMALL LETTER THETHE
U+002C93	11411	COPTIC SMALL LETTER IAUDA
U+002C95	11413	COPTIC SMALL LETTER KAPA
U+002C97	11415	COPTIC SMALL LETTER LAULA
U+002C99	11417	COPTIC SMALL LETTER MI
U+002C9B	11419	COPTIC SMALL LETTER NI
U+002C9D	11421	COPTIC SMALL LETTER KSI
U+002C9F	11423	COPTIC SMALL LETTER O
U+002CA1	11425	COPTIC SMALL LETTER PI
U+002CA3	11427	COPTIC SMALL LETTER RO
U+002CA5	11429	COPTIC SMALL LETTER SIMA
U+002CA7	11431	COPTIC SMALL LETTER TAU
U+002CA9	11433	COPTIC SMALL LETTER UA
U+002CAB	11435	COPTIC SMALL LETTER FI
U+002CAD	11437	COPTIC SMALL LETTER KHI
U+002CAF	11439	COPTIC SMALL LETTER PSI
U+002CB1	11441	COPTIC SMALL LETTER OOU
U+002CB3	11443	COPTIC SMALL LETTER DIALECT-P ALEF
U+002CB5	11445	COPTIC SMALL LETTER OLD COPTIC AIN
U+002CB7	11447	COPTIC SMALL LETTER CRYPTOGRAMMIC EIE
U+002CB9	11449	COPTIC SMALL LETTER DIALECT-P KAPA
U+002CBB	11451	COPTIC SMALL LETTER DIALECT-P NI
U+002CBD	11453	COPTIC SMALL LETTER CRYPTOGRAMMIC NI
U+002CBF	11455	COPTIC SMALL LETTER OLD COPTIC OOU
U+002CC1	11457	COPTIC SMALL LETTER SAMPI
U+002CC3	11459	COPTIC SMALL LETTER CROSSED SHEI
U+002CC5	11461	COPTIC SMALL LETTER OLD COPTIC SHEI
U+002CC7	11463	COPTIC SMALL LETTER OLD COPTIC ESH
U+002CC9	11465	COPTIC SMALL LETTER AKHMIMIC KHEI
U+002CCB	11467	COPTIC SMALL LETTER DIALECT-P HORI
U+002CCD	11469	COPTIC SMALL LETTER OLD COPTIC HORI
U+002CCF	11471	COPTIC SMALL LETTER OLD COPTIC HA
U+002CD1	11473	COPTIC SMALL LETTER L-SHAPED HA
U+002CD3	11475	COPTIC SMALL LETTER OLD COPTIC HEI
U+002CD5	11477	COPTIC SMALL LETTER OLD COPTIC HAT
U+002CD7	11479	COPTIC SMALL LETTER OLD COPTIC GANGIA
U+002CD9	11481	COPTIC SMALL LETTER OLD COPTIC DJA
U+002CDB	11483	COPTIC SMALL LETTER OLD COPTIC SHIMA
U+002CDD	11485	COPTIC SMALL LETTER OLD NUBIAN SHIMA
U+002CDF	11487	COPTIC SMALL LETTER OLD NUBIAN NGI
U+002CE1	11489	COPTIC SMALL LETTER OLD NUBIAN NYI
U+002CE3	11491	COPTIC SMALL LETTER OLD NUBIAN WAU
U+002CE4	11492	COPTIC SYMBOL KAI
U+002CEC	11500	COPTIC SMALL LETTER CRYPTOGRAMMIC SHEI
U+002CEE	11502	COPTIC SMALL LETTER CRYPTOGRAMMIC GANGIA
U+002CF3	11507	COPTIC SMALL LETTER BOHAIRIC KHEI
U+002D00	11520	GEORGIAN SMALL LETTER AN
U+002D01	11521	GEORGIAN SMALL LETTER BAN
U+002D02	11522	GEORGIAN SMALL LETTER GAN
U+002D03	11523	GEORGIAN SMALL LETTER DON
U+002D04	11524	GEORGIAN SMALL LETTER EN
U+002D05	11525	GEORGIAN SMALL LETTER VIN
U+002D06	11526	GEORGIAN SMALL LETTER ZEN
U+002D07	11527	GEORGIAN SMALL LETTER TAN
U+002D08	11528	GEORGIAN SMALL LETTER IN
U+002D09	11529	GEORGIAN SMALL LETTER KAN
U+002D0A	11530	GEORGIAN SMALL LETTER LAS
U+002D0B	11531	GEORGIAN SMALL LETTER MAN
U+002D0C	11532	GEORGIAN SMALL LETTER NAR
U+002D0D	11533	GEORGIAN SMALL LETTER ON
U+002D0E	11534	GEORGIAN SMALL LETTER PAR
U+002D0F	11535	GEORGIAN SMALL LETTER ZHAR
U+002D10	11536	GEORGIAN SMALL LETTER RAE
U+002D11	11537	GEORGIAN SMALL LETTER SAN
U+002D12	11538	GEORGIAN SMALL LETTER TAR
U+002D13	11539	GEORGIAN SMALL LETTER UN
U+002D14	11540	GEORGIAN SMALL LETTER PHAR
U+002D15	11541	GEORGIAN SMALL LETTER KHAR
U+002D16	11542	GEORGIAN SMALL LETTER GHAN
U+002D17	11543	GEORGIAN SMALL LETTER QAR
U+002D18	11544	GEORGIAN SMALL LETTER SHIN
U+002D19	11545	GEORGIAN SMALL LETTER CHIN
U+002D1A	11546	GEORGIAN SMALL LETTER CAN
U+002D1B	11547	GEORGIAN SMALL LETTER JIL
U+002D1C	11548	GEORGIAN SMALL LETTER CIL
U+002D1D	11549	GEORGIAN SMALL LETTER CHAR
U+002D1E	11550	GEORGIAN SMALL LETTER XAN
U+002D1F	11551	GEORGIAN SMALL LETTER JHAN
U+002D20	11552	GEORGIAN SMALL LETTER HAE
U+002D21	11553	GEORGIAN SMALL LETTER HE
U+002D22	11554	GEORGIAN SMALL LETTER HIE
U+002D23	11555	GEORGIAN SMALL LETTER WE
U+002D24	11556	GEORGIAN SMALL LETTER HAR
U+002D25	11557	GEORGIAN SMALL LETTER HOE
U+002D27	11559	GEORGIAN SMALL LETTER YN
U+002D2D	11565	GEORGIAN SMALL LETTER AEN
U+00A641	42561	CYRILLIC SMALL LETTER ZEMLYA
U+00A643	42563	CYRILLIC SMALL LETTER DZELO
U+00A645	42565	CYRILLIC SMALL LETTER REVERSED DZE
U+00A647	42567	CYRILLIC SMALL LETTER IOTA
U+00A649	42569	CYRILLIC SMALL LETTER DJERV
U+00A64B	42571	CYRILLIC SMALL LETTER MONOGRAPH UK
U+00A64D	42573	CYRILLIC SMALL LETTER BROAD OMEGA
U+00A64F	42575	CYRILLIC SMALL LETTER NEUTRAL YER
U+00A651	42577	CYRILLIC SMALL LETTER YERU WITH BACK YER
U+00A653	42579	CYRILLIC SMALL LETTER IOTIFIED YAT
U+00A655	42581	CYRILLIC SMALL LETTER REVERSED YU
U+00A657	42583	CYRILLIC SMALL LETTER IOTIFIED A
U+00A659	42585	CYRILLIC SMALL LETTER CLOSED LITTLE YUS
U+00A65B	42587	CYRILLIC SMALL LETTER BLENDED YUS
U+00A65D	42589	CYRILLIC SMALL LETTER IOTIFIED CLOSED LITTLE YUS
U+00A65F	42591	CYRILLIC SMALL LETTER YN
U+00A661	42593	CYRILLIC SMALL LETTER REVERSED TSE
U+00A663	42595	CYRILLIC SMALL LETTER SOFT DE
U+00A665	42597	CYRILLIC SMALL LETTER SOFT EL
U+00A667	42599	CYRILLIC SMALL LETTER SOFT EM
U+00A669	42601	CYRILLIC SMALL LETTER MONOCULAR O
U+00A66B	42603	CYRILLIC SMALL LETTER BINOCULAR O
U+00A66D	42605	CYRILLIC SMALL LETTER DOUBLE MONOCULAR O
U+00A681	42625	CYRILLIC SMALL LETTER DWE
U+00A683	42627	CYRILLIC SMALL LETTER DZWE
U+00A685	42629	CYRILLIC SMALL LETTER ZHWE
U+00A687	42631	CYRILLIC SMALL LETTER CCHE
U+00A689	42633	CYRILLIC SMALL LETTER DZZE
U+00A68B	42635	CYRILLIC SMALL LETTER TE WITH MIDDLE HOOK
U+00A68D	42637	CYRILLIC SMALL LETTER TWE
U+00A68F	42639	CYRILLIC SMALL LETTER TSWE
U+00A691	42641	CYRILLIC SMALL LETTER TSSE
U+00A693	42643	CYRILLIC SMALL LETTER TCHE
U+00A695	42645	CYRILLIC SMALL LETTER HWE
U+00A697	42647	CYRILLIC SMALL LETTER SHWE
U+00A699	42649	CYRILLIC SMALL LETTER DOUBLE O
U+00A69B	42651	CYRILLIC SMALL LETTER CROSSED O
U+00A723	42787	LATIN SMALL LETTER EGYPTOLOGICAL ALEF
U+00A725	42789	LATIN SMALL LETTER EGYPTOLOGICAL AIN
U+00A727	42791	LATIN SMALL LETTER HENG
U+00A729	42793	LATIN SMALL LETTER TZ
U+00A72B	42795	LATIN SMALL LETTER TRESILLO
U+00A72D	42797	LATIN SMALL LETTER CUATRILLO
U+00A72F	42799	LATIN SMALL LETTER CUATRILLO WITH COMMA
U+00A730	42800	LATIN LETTER SMALL CAPITAL F
U+00A731	42801	LATIN LETTER SMALL CAPITAL S
U+00A733	42803	LATIN SMALL LETTER AA
U+00A735	42805	LATIN SMALL LETTER AO
U+00A737	42807	LATIN SMALL LETTER AU
U+00A739	42809	LATIN SMALL LETTER AV
U+00A73B	42811	LATIN SMALL LETTER AV WITH HORIZONTAL BAR
U+00A73D	42813	LATIN SMALL LETTER AY
U+00A73F	42815	LATIN SMALL LETTER REVERSED C WITH DOT
U+00A741	42817	LATIN SMALL LETTER K WITH STROKE
U+00A743	42819	LATIN SMALL LETTER K WITH DIAGONAL STROKE
U+00A745	42821	LATIN SMALL LETTER K WITH STROKE AND DIAGONAL STROKE
U+00A747	42823	LATIN SMALL LETTER BROKEN L
U+00A749	42825	LATIN SMALL LETTER L WITH HIGH STROKE
U+00A74B	42827	LATIN SMALL LETTER O WITH LONG STROKE OVERLAY
U+00A74D	42829	LATIN SMALL LETTER O WITH LOOP
U+00A74F	42831	LATIN SMALL LETTER OO
U+00A751	42833	LATIN SMALL LETTER P WITH STROKE THROUGH DESCENDER
U+00A753	42835	LATIN SMALL LETTER P WITH FLOURISH
U+00A755	42837	LATIN SMALL LETTER P WITH SQUIRREL TAIL
U+00A757	42839	LATIN SMALL LETTER Q WITH STROKE THROUGH DESCENDER
U+00A759	42841	LATIN SMALL LETTER Q WITH DIAGONAL STROKE
U+00A75B	42843	LATIN SMALL LETTER R ROTUNDA
U+00A75D	42845	LATIN SMALL LETTER RUM ROTUNDA
U+00A75F	42847	LATIN SMALL LETTER V WITH DIAGONAL STROKE
U+00A761	42849	LATIN SMALL LETTER VY
U+00A763	42851	LATIN SMALL LETTER VISIGOTHIC Z
U+00A765	42853	LATIN SMALL LETTER THORN WITH STROKE
U+00A767	42855	LATIN SMALL LETTER THORN WITH STROKE THROUGH DESCENDER
U+00A769	42857	LATIN SMALL LETTER VEND
U+00A76B	42859	LATIN SMALL LETTER ET
U+00A76D	42861	LATIN SMALL LETTER IS
U+00A76F	42863	LATIN SMALL LETTER CON
U+00A771	42865	LATIN SMALL LETTER DUM
U+00A772	42866	LATIN SMALL LETTER LUM
U+00A773	42867	LATIN SMALL LETTER MUM
U+00A774	42868	LATIN SMALL LETTER NUM
U+00A775	42869	LATIN SMALL LETTER RUM
U+00A776	42870	LATIN LETTER SMALL CAPITAL RUM
U+00A777	42871	LATIN SMALL LETTER TUM
U+00A778	42872	LATIN SMALL LETTER UM
U+00A77A	42874	LATIN SMALL LETTER INSULAR D
U+00A77C	42876	LATIN SMALL LETTER INSULAR F
U+00A77F	42879	LATIN SMALL LETTER TURNED INSULAR G
U+00A781	42881	LATIN SMALL LETTER TURNED L
U+00A783	42883	LATIN SMALL LETTER INSULAR R
U+00A785	42885	LATIN SMALL LETTER INSULAR S
U+00A787	42887	LATIN SMALL LETTER INSULAR T
U+00A78C	42892	LATIN SMALL LETTER SALTILLO
U+00A78E	42894	LATIN SMALL LETTER L WITH RETROFLEX HOOK AND BELT
U+00A791	42897	LATIN SMALL LETTER N WITH DESCENDER
U+00A793	42899	LATIN SMALL LETTER C WITH BAR
U+00A794	42900	LATIN SMALL LETTER C WITH PALATAL HOOK
U+00A795	42901	LATIN SMALL LETTER H WITH PALATAL HOOK
U+00A797	42903	LATIN SMALL LETTER B WITH FLOURISH
U+00A799	42905	LATIN SMALL LETTER F WITH STROKE
U+00A79B	42907	LATIN SMALL LETTER VOLAPUK AE
U+00A79D	42909	LATIN SMALL LETTER VOLAPUK OE
U+00A79F	42911	LATIN SMALL LETTER VOLAPUK UE
U+00A7A1	42913	LATIN SMALL LETTER G WITH OBLIQUE STROKE
U+00A7A3	42915	LATIN SMALL LETTER K WITH OBLIQUE STROKE
U+00A7A5	42917	LATIN SMALL LETTER N WITH OBLIQUE STROKE
U+00A7A7	42919	LATIN SMALL LETTER R WITH OBLIQUE STROKE
U+00A7A9	42921	LATIN SMALL LETTER S WITH OBLIQUE STROKE
U+00A7AF	42927	LATIN LETTER SMALL CAPITAL Q
U+00A7B5	42933	LATIN SMALL LETTER BETA
U+00A7B7	42935	LATIN SMALL LETTER OMEGA
U+00A7B9	42937	LATIN SMALL LETTER U WITH STROKE
U+00A7BB	42939	LATIN SMALL LETTER GLOTTAL A
U+00A7BD	42941	LATIN SMALL LETTER GLOTTAL I
U+00A7BF	42943	LATIN SMALL LETTER GLOTTAL U
U+00A7C1	42945	LATIN SMALL LETTER OLD POLISH O
U+00A7C3	42947	LATIN SMALL LETTER ANGLICANA W
U+00A7C8	42952	LATIN SMALL LETTER D WITH SHORT STROKE OVERLAY
U+00A7CA	42954	LATIN SMALL LETTER S WITH SHORT STROKE OVERLAY
U+00A7D1	42961	LATIN SMALL LETTER CLOSED INSULAR G
U+00A7D3	42963	LATIN SMALL LETTER DOUBLE THORN
U+00A7D5	42965	LATIN SMALL LETTER DOUBLE WYNN
U+00A7D7	42967	LATIN SMALL LETTER MIDDLE SCOTS S
U+00A7D9	42969	LATIN SMALL LETTER SIGMOID S
U+00A7F6	42998	LATIN SMALL LETTER REVERSED HALF H
U+00A7FA	43002	LATIN LETTER SMALL CAPITAL TURNED M
U+00AB30	43824	LATIN SMALL LETTER BARRED ALPHA
U+00AB31	43825	LATIN SMALL LETTER A REVERSED-SCHWA
U+00AB32	43826	LATIN SMALL LETTER BLACKLETTER E
U+00AB33	43827	LATIN SMALL LETTER BARRED E
U+00AB34	43828	LATIN SMALL LETTER E WITH FLOURISH
U+00AB35	43829	LATIN SMALL LETTER LENIS F
U+00AB36	43830	LATIN SMALL LETTER SCRIPT G WITH CROSSED-TAIL
U+00AB37	43831	LATIN SMALL LETTER L WITH INVERTED LAZY S
U+00AB38	43832	LATIN SMALL LETTER L WITH DOUBLE MIDDLE TILDE
U+00AB39	43833	LATIN SMALL LETTER L WITH MIDDLE RING
U+00AB3A	43834	LATIN SMALL LETTER M WITH CROSSED-TAIL
U+00AB3B	43835	LATIN SMALL LETTER N WITH CROSSED-TAIL
U+00AB3C	43836	LATIN SMALL LETTER ENG WITH CROSSED-TAIL
U+00AB3D	43837	LATIN SMALL LETTER BLACKLETTER O
U+00AB3E	43838	LATIN SMALL LETTER BLACKLETTER O WITH STROKE
U+00AB3F	43839	LATIN SMALL LETTER OPEN O WITH STROKE
U+00AB40	43840	LATIN SMALL LETTER INVERTED OE
U+00AB41	43841	LATIN SMALL LETTER TURNED OE WITH STROKE
U+00AB42	43842	LATIN SMALL LETTER TURNED OE WITH HORIZONTAL STROKE
U+00AB43	43843	LATIN SMALL LETTER TURNED O OPEN-O
